zfygpa;zgpa;DOB_yr;isPartTime;sex;race;cluster_tier;family_income;lsat;ugpa;weighted_lsat_ugpa;pass_bar
0.75;1.16;67;No;Male;White;5;3;42;3.6;865.263136;Passed
0;0;64;No;Female;Other;4;2;16;3.7;464.736838;Failed_or_not_attempted
-1.3;-0.75;69;No;Male;White;3;4;36;2.5;660.526298;Passed
-2.31;-2.15;67;No;Female;Black;3;4;32;2.8;627.368406;Passed
0.08;0.49;68;No;Female;White;6;5;48;3.6;959.999974;Passed
-0.38;-0.46;69;No;Female;White;3;4;36;3.3;740.526298;Passed
0.09;0.15;56;No;Male;White;2;1;31;4;731.578933;Passed
-0.53;-1.26;65;No;Male;Other;3;2;32;2.1;557.368406;Passed
-0.98;-1.42;68;No;Male;White;5;4;40;2.8;753.68419;Passed
-0.39;-0.26;67;No;Female;White;3;5;37.5;3.1;744.2105075;Passed
0;0;62;Yes;Male;White;4;3;40;2.7;743.68419;Failed_or_not_attempted
0;0;59;No;Female;White;6;4;37.5;3.2;754.2105075;Passed
-0.91;-0.37;69;No;Female;White;4;4;41;3.1;799.473663;Passed
0;-0.61;68;No;Female;White;3;4;38;3.2;762.105244;Passed
0.4;0.48;66;No;Male;White;5;3;48;2.9;889.999974;Passed
-2.02;0;63;No;Female;Black;3;2;30;2.9;605.78946;Failed_or_not_attempted
0.88;0.67;66;No;Male;White;1;4;25.5;2.1;454.7368315;Passed
0;0;69;No;Female;Other;5;4;39;3.2;777.894717;Passed
1.5;1.9;69;No;Male;Other;5;4;48;3.8;979.999974;Passed
0.22;0.26;68;No;Male;White;4;4;37;3.4;766.315771;Passed
-1.14;-1.67;69;No;Female;Black;5;3;27;3.3;598.421041;Passed
-0.23;0;69;No;Female;White;6;3;43;3.5;871.052609;Passed
-0.29;-0.81;68;No;Male;White;2;4;33;3.4;703.157879;Passed
0.84;0.41;64;No;Female;Black;1;4;40;2;673.68419;Passed
-1.22;-0.84;69;No;Female;White;5;3;40;3.7;843.68419;Passed
0.7;0.59;57;No;Male;White;3;4;42;2.5;755.263136;Failed_or_not_attempted
0.07;0.01;67;No;Male;White;3;4;35;3.2;714.736825;Passed
0.86;0.33;60;No;Male;White;4;4;28;2.9;574.210514;Passed
-0.03;-0.63;68;Yes;Male;White;3;4;31;3.6;691.578933;Passed
-0.89;-0.91;63;No;Male;White;3;2;36;2.9;700.526298;Passed
-1.48;-1.54;68;No;Male;White;4;5;39;3.2;777.894717;Passed
0.71;0.57;68;No;Male;White;3;3;36;3;710.526298;Passed
0.07;0.13;64;No;Male;White;5;3;34;2.3;608.947352;Passed
0.67;0.9;67;No;Male;White;6;4;48;3.5;949.999974;Failed_or_not_attempted
0.75;0.35;64;No;Male;White;5;4;44;3.6;896.842082;Passed
-1.31;-1.34;65;No;Male;White;5;3;45;3.8;932.631555;Passed
0.55;0.58;56;No;Female;White;4;3;45;3.6;912.631555;Passed
1.1;0.99;69;No;Male;White;4;4;43;3.8;901.052609;Passed
0.54;0.52;69;No;Female;White;5;4;46;3.6;928.421028;Passed
-0.7;-0.91;69;No;Male;White;3;2;37;3.5;776.315771;Passed
1.05;0.7;66;No;Female;White;3;4;40;3.4;813.68419;Passed
0.33;0.76;66;No;Male;White;6;4;47;3.1;894.210501;Passed
1.36;0.1;68;No;Male;White;5;4;41;3.2;809.473663;Passed
-0.07;0.07;59;Yes;Male;White;5;3;42;3.5;855.263136;Passed
0;0;61;No;Female;White;6;4;40;3.2;793.68419;Passed
-0.76;-0.99;63;No;Male;White;4;3;42;3.2;825.263136;Passed
-0.52;-0.94;69;No;Male;Other;6;4;41;3.8;869.473663;Passed
0.55;0.14;68;No;Female;White;4;3;35.5;3.4;742.6315615;Passed
-0.32;-0.02;51;Yes;Male;White;3;2;35;2.8;674.736825;Failed_or_not_attempted
-2.26;0;68;No;Male;Other;6;3;32;2.8;627.368406;Failed_or_not_attempted
0.1;0.55;68;No;Male;White;2;3;29.5;3.1;617.8947235;Passed
0.62;0.84;68;No;Male;White;4;4;34;3.3;708.947352;Passed
0.12;0.87;65;No;Female;White;3;3;35;3.6;754.736825;Passed
0.11;0.44;68;No;Female;White;3;5;32;2.9;637.368406;Passed
1.55;1.96;69;No;Male;White;5;4;44;3.3;866.842082;Passed
0;0;67;No;Male;Black;4;3;31.3;3.6;696.3157749;Passed
-1.51;-2.3;67;No;Female;Other;5;2;29.5;2.5;557.8947235;Failed_or_not_attempted
0;0;60;Yes;Male;White;4;4;38;3.6;802.105244;Failed_or_not_attempted
-1.24;-0.97;63;No;Female;Black;1;4;29.5;2.3;537.8947235;Failed_or_not_attempted
0;0;69;No;Female;White;3;3;43;3.8;901.052609;Passed
0.51;0.71;67;No;Male;White;2;3;38;2.7;712.105244;Passed
0.64;0.44;68;No;Male;White;3;3;30.5;3.5;673.6841965;Passed
0.62;1.16;65;No;Male;White;5;4;45;4;952.631555;Passed
1.7;1.61;57;No;Male;White;5;4;42;3.7;875.263136;Passed
-0.89;-0.89;69;No;Female;White;4;3;37;3.2;746.315771;Passed
-0.23;-0.68;68;No;Female;White;3;5;37;3.6;786.315771;Passed
0.92;-0.23;67;No;Male;White;3;4;37;2.5;676.315771;Passed
0.33;0.6;69;No;Male;Other;3;3;34;2.9;668.947352;Passed
-1.01;-0.91;69;No;Female;Other;3;4;34;2.9;668.947352;Passed
1.55;1.06;65;Yes;Female;White;6;4;41;3.8;869.473663;Passed
-0.32;0.21;62;No;Female;White;3;3;38;3.5;792.105244;Passed
0.32;0.37;55;No;Female;White;3;4;39;3.4;797.894717;Failed_or_not_attempted
-1.81;0;67;No;Male;White;2;3;23.5;3.2;533.1578855;Failed_or_not_attempted
0.94;0.84;69;No;Female;White;3;3;39;3.4;797.894717;Passed
-0.56;0;65;No;Female;White;5;4;41;3.7;859.473663;Failed_or_not_attempted
-1.78;-2.02;69;No;Male;White;3;3;38;2.9;732.105244;Passed
0.44;0.44;68;No;Female;Other;3;2;33.5;3.1;681.0526155;Passed
0.83;1.18;69;No;Male;White;3;5;41;3.4;829.473663;Passed
0.56;0.56;69;No;Female;White;4;3;39;3.4;797.894717;Passed
-0.94;0;67;No;Male;Other;6;4;43;3.3;851.052609;Passed
-1.19;-1.04;67;No;Female;White;3;4;38;3.3;772.105244;Passed
-0.47;-0.38;53;No;Female;Black;3;2;36;4;810.526298;Passed
0.12;0.1;62;No;Female;White;2;3;35;2.7;664.736825;Passed
-0.11;0.1;56;Yes;Female;Other;5;3;32;3.2;667.368406;Passed
-0.85;-1.4;68;No;Male;White;5;4;46;3.6;928.421028;Failed_or_not_attempted
-0.66;-1;67;No;Male;White;2;3;30;3.1;625.78946;Failed_or_not_attempted
0.82;0.39;70;No;Female;White;3;4;39;3.3;787.894717;Passed
-0.56;-1.27;65;Yes;Female;White;3;4;36;3;710.526298;Failed_or_not_attempted
0.91;1.12;61;No;Female;White;3;4;43;3;821.052609;Passed
0.07;-0.03;70;No;Male;White;3;4;28;3.2;604.210514;Passed
-0.82;-0.95;69;No;Female;White;4;4;39;3;757.894717;Passed
0.64;1.34;69;No;Female;White;4;4;38.5;3.8;829.9999805;Passed
1.9;2.21;66;No;Male;White;3;4;38;3.4;782.105244;Passed
-0.55;-1.14;69;No;Female;Black;3;3;30;2.8;595.78946;Failed_or_not_attempted
0.22;-0.08;67;No;Male;White;3;4;36;3.4;750.526298;Passed
-2.3;-2.43;62;No;Male;Other;4;3;40;2.6;733.68419;Failed_or_not_attempted
-0.13;-0.33;69;No;Male;White;3;4;27;2.6;528.421041;Passed
-1;-1.44;59;No;Female;White;6;3;43;3.4;861.052609;Passed
0.28;0.42;64;No;Male;White;5;4;45;3.6;912.631555;Failed_or_not_attempted
-0.3;-0.52;66;No;Female;Other;3;4;38;2.4;682.105244;Passed
0;0;45;No;Male;Other;1;2;43;3.1;831.052609;Passed
0.38;0.85;69;No;Male;White;6;4;44;3.9;926.842082;Passed
1.07;1.05;68;No;Male;White;4;4;43;3.6;881.052609;Passed
-0.19;-0.21;69;No;Male;Other;3;4;36;3.5;760.526298;Failed_or_not_attempted
0.83;0.32;68;No;Female;White;4;4;40.5;3.7;851.5789265;Passed
0.2;0.61;69;No;Male;White;3;4;31.5;3.5;689.4736695;Passed
0.5;0.65;69;No;Male;White;5;3;35;3.1;704.736825;Passed
0.28;-0.31;53;No;Male;White;3;3;41;2.4;729.473663;Passed
0.28;0.45;67;No;Male;White;3;3;35;2.6;654.736825;Passed
-0.13;0;56;No;Female;White;4;3;37;2.7;696.315771;Failed_or_not_attempted
-1.04;-1;69;No;Female;Other;2;5;33;2.9;653.157879;Passed
-0.2;0.17;69;No;Male;White;3;4;39;3.3;787.894717;Passed
0;0;69;No;Male;Other;6;2;44;3.5;886.842082;Passed
0.16;-0.09;67;No;Male;Other;3;4;33;3.5;713.157879;Passed
1.25;1.03;69;No;Female;White;4;3;35;3.6;754.736825;Passed
-0.87;-1.6;69;No;Female;White;3;3;31;3.3;661.578933;Passed
0.89;0.18;62;No;Female;White;5;4;46;3.5;918.421028;Passed
1.02;0.08;67;No;Male;White;3;4;32.5;2.7;625.2631425;Passed
0;0;69;No;Male;White;5;3;30.5;3.7;693.6841965;Failed_or_not_attempted
-0.54;-2.27;68;No;Male;Other;5;3;35.5;3.4;742.6315615;Failed_or_not_attempted
-0.32;-0.31;69;No;Male;White;5;4;46;3.7;938.421028;Passed
-2.13;-1.98;66;No;Male;Black;4;3;36;2.4;650.526298;Passed
0.69;0.43;63;Yes;Male;White;4;4;48;3.4;939.999974;Passed
-0.79;0;69;No;Female;White;3;4;35;3.1;704.736825;Failed_or_not_attempted
-0.72;-0.53;60;No;Male;White;4;4;47;2.7;854.210501;Passed
-1.07;-0.61;46;Yes;Female;White;5;3;32;3.1;657.368406;Passed
0.64;-0.27;67;No;Male;White;3;4;45;3;852.631555;Passed
0.25;0.02;58;No;Male;White;4;4;35;2.9;684.736825;Passed
0.73;-0.09;69;No;Male;White;3;4;41;2.9;779.473663;Passed
0.14;0.18;55;No;Female;White;3;2;37;3.2;746.315771;Passed
-1.4;0;66;No;Male;White;3;3;36;3.7;780.526298;Failed_or_not_attempted
0.57;-0.05;68;No;Female;White;4;4;37;3.1;736.315771;Passed
1.36;1.15;68;No;Male;White;3;4;35;3.2;714.736825;Passed
0.88;1.29;67;No;Female;White;5;4;40;3.2;793.68419;Passed
0.52;0.55;68;No;Male;White;3;4;34.5;2.9;676.8420885;Passed
0.78;1.27;57;No;Male;White;6;3;40;3.9;863.68419;Passed
-0.4;0.01;67;No;Male;White;5;4;39;3.6;817.894717;Passed
-1.22;-1.8;67;No;Female;White;4;3;42;3;805.263136;Passed
0.93;0.67;65;No;Male;White;3;4;41;2.3;719.473663;Passed
-0.03;-0.47;69;No;Female;White;6;4;44;3.7;906.842082;Passed
-0.43;-0.08;69;No;Female;White;5;4;30.5;2.8;603.6841965;Passed
-1.21;-1.4;69;No;Male;White;3;2;36;3.2;730.526298;Passed
-0.16;0.11;63;No;Female;White;4;3;42;2.9;795.263136;Passed
-0.31;-0.9;69;No;Female;White;6;4;36;3.5;760.526298;Passed
-0.93;-1.69;69;No;Female;Black;1;4;20;2.7;427.89473;Passed
-0.98;-1.86;67;No;Male;Other;5;1;29;2.9;589.999987;Passed
-0.24;-0.08;66;No;Male;White;5;4;37;3;726.315771;Passed
-1.76;0;68;No;Female;White;4;5;28.7;3.2;615.2631451;Failed_or_not_attempted
-1.08;0;69;No;Female;Other;3;4;38;3.2;762.105244;Passed
-0.1;-0.26;67;No;Male;Other;3;3;23;3.2;525.263149;Passed
0.04;0.1;65;No;Female;White;5;3;42;3.7;875.263136;Passed
-0.24;-0.25;46;No;Male;White;2;3;32;2.6;607.368406;Failed_or_not_attempted
0;0;68;Yes;Male;White;3;3;36;3.1;720.526298;Passed
-1.39;0;68;No;Male;White;3;4;34;3.2;698.947352;Failed_or_not_attempted
0.93;0.87;67;No;Female;White;3;3;40;3.6;833.68419;Passed
0.69;0.76;68;No;Female;Black;3;3;29;2.9;589.999987;Passed
0.7;0.68;67;No;Male;White;4;4;46;3.4;908.421028;Passed
0.63;0.37;65;Yes;Male;White;4;4;35;2.8;674.736825;Passed
-1.85;-1.51;69;Yes;Female;Other;5;3;28;2.5;534.210514;Failed_or_not_attempted
1.07;1.29;63;No;Female;White;6;5;39;3.5;807.894717;Passed
-1.14;-1.37;70;No;Female;White;2;3;39;3.1;767.894717;Passed
-0.44;-0.43;69;No;Female;Other;4;4;33.5;3.5;721.0526155;Passed
-0.14;-0.43;56;No;Female;Black;1;3;21;2.6;433.684203;Failed_or_not_attempted
0.87;0.5;48;No;Female;White;3;4;39;2.6;717.894717;Passed
0;0;67;No;Male;White;4;5;36;3.3;740.526298;Failed_or_not_attempted
-0.79;-0.76;67;No;Female;White;4;4;40.5;3.2;801.5789265;Passed
-0.53;-0.87;68;No;Female;White;4;3;39;3.4;797.894717;Passed
-0.09;-0.2;68;No;Female;White;4;4;35;3.6;754.736825;Passed
1.01;1.23;68;No;Female;White;3;4;34;4;778.947352;Passed
0.9;1.72;54;No;Male;White;4;2;35;2.7;664.736825;Passed
-0.01;0.08;69;No;Male;White;3;4;30;3.2;635.78946;Passed
0;0;67;No;Female;White;4;2;30;3.2;635.78946;Failed_or_not_attempted
2.76;3.12;69;No;Male;White;5;3;48;3.6;959.999974;Passed
-0.27;-0.13;68;No;Male;White;4;4;35;3.3;724.736825;Passed
-0.96;-0.9;62;No;Female;Black;3;2;37;2.5;676.315771;Passed
-0.1;-0.2;64;No;Male;White;5;4;43;3.7;891.052609;Passed
-0.14;0.11;68;No;Male;White;5;5;41;3.5;839.473663;Passed
-0.67;0;62;Yes;Male;White;3;3;33.5;2.4;611.0526155;Failed_or_not_attempted
-0.12;-0.61;69;No;Male;White;4;3;45;3.7;922.631555;Passed
-1.27;-1.6;68;No;Male;Other;3;4;34.5;2.7;656.8420885;Passed
1.1;0.86;69;No;Male;White;3;4;36;3.1;720.526298;Passed
-0.36;-0.67;69;No;Female;White;6;4;38;3.4;782.105244;Passed
0.86;0.58;69;No;Male;White;3;3;33;3.5;713.157879;Passed
-0.52;-0.24;53;No;Male;White;5;3;41;2.7;759.473663;Failed_or_not_attempted
0.81;0.57;60;No;Male;White;4;3;38;3.4;782.105244;Passed
0.1;-0.74;67;No;Female;White;3;4;38;3.4;782.105244;Passed
1.2;1.09;69;No;Female;White;2;3;37;3.3;756.315771;Failed_or_not_attempted
2.33;2.15;69;No;Female;White;3;3;37;4;826.315771;Passed
0.21;0.27;65;No;Male;White;3;4;33;3;663.157879;Passed
0.56;0.33;64;Yes;Male;White;3;4;37;2.9;716.315771;Passed
-1.42;-1.83;60;No;Female;Black;3;3;28.5;2.6;552.1052505;Passed
0;0;50;No;Male;Black;6;1;33;2.8;643.157879;Passed
1.35;0.8;64;No;Female;White;4;4;43;3.4;861.052609;Failed_or_not_attempted
-0.69;-0.8;67;No;Male;White;3;4;29.3;3;604.7368289;Passed
0.27;0.12;69;No;Male;White;5;5;43;3.6;881.052609;Passed
0.16;0.04;69;No;Female;White;5;4;39;3.7;827.894717;Passed
-0.07;-0.24;66;No;Male;Other;5;3;33;3.6;723.157879;Passed
1.24;1.09;67;No;Male;White;5;2;46;3.2;888.421028;Failed_or_not_attempted
0;0;66;No;Female;White;4;2;36;3.9;800.526298;Failed_or_not_attempted
-0.98;-2.13;67;No;Male;Black;4;4;36;2.7;680.526298;Passed
1.26;1.11;66;No;Male;White;2;4;38;2.8;722.105244;Passed
-0.49;-0.9;64;No;Male;White;3;4;35;3.1;704.736825;Failed_or_not_attempted
-0.65;-1.04;69;No;Male;Other;2;5;35;3.3;724.736825;Failed_or_not_attempted
-0.1;0;62;No;Male;White;4;3;44;3.4;876.842082;Passed
1.98;2.52;71;No;Female;White;4;3;45;3.8;932.631555;Passed
1.51;0.82;68;No;Male;White;3;4;41;2.8;769.473663;Passed
-1.21;-1.34;69;No;Female;White;4;4;36;3.2;730.526298;Passed
0;0;41;Yes;Male;White;4;2;29;3.2;619.999987;Passed
0.85;0.64;64;No;Male;White;4;3;40;3.7;843.68419;Passed
-0.17;0.37;49;No;Female;White;3;2;28;3.6;644.210514;Passed
0.38;0.68;69;No;Male;White;6;4;42;3.6;865.263136;Passed
0.87;1.2;68;No;Male;White;4;4;42;3.6;865.263136;Passed
-1.89;-1.13;56;Yes;Male;Other;3;3;19.5;3.1;459.9999935;Passed
0.15;0.8;62;Yes;Male;White;3;4;37;2.7;696.315771;Passed
1.05;1.13;64;No;Male;White;4;3;40;3.3;803.68419;Passed
-2.5;-1.89;63;Yes;Male;Other;4;4;37;2.7;696.315771;Passed
1.41;1.36;69;No;Male;White;4;4;33;3.5;713.157879;Passed
-0.39;-0.6;68;No;Male;White;4;4;37;3.9;816.315771;Passed
-0.28;-0.47;69;No;Male;White;5;3;34;3.6;738.947352;Passed
0.87;0.83;68;No;Male;White;5;4;46;3.6;928.421028;Passed
-1.14;-1.02;46;Yes;Male;White;5;3;41;2.8;769.473663;Passed
0.88;0.97;68;No;Female;White;3;3;39;4;857.894717;Passed
0.21;-0.12;59;No;Female;White;4;3;37;2.7;696.315771;Passed
-0.97;-1.44;69;No;Female;White;3;3;37;3.2;746.315771;Passed
-0.41;-0.46;69;No;Male;White;4;5;43;3.5;871.052609;Passed
-0.67;-0.55;69;No;Female;White;6;5;41;3.6;849.473663;Passed
0.04;0.14;65;No;Female;White;3;1;32;3.3;677.368406;Passed
1.11;1.15;65;No;Male;White;4;4;44;2.7;806.842082;Passed
0.33;0.01;63;No;Male;Other;3;4;30;3.5;665.78946;Passed
-0.49;-0.17;63;No;Male;White;3;3;39;2.8;737.894717;Passed
0.35;-0.4;69;No;Male;White;3;2;31.5;3;639.4736695;Passed
0.42;0.53;68;No;Male;White;5;4;41;3.7;859.473663;Passed
-1.03;-1.62;64;Yes;Male;Other;3;2;26.5;3;560.5263045;Failed_or_not_attempted
0.65;0.77;69;No;Female;White;4;3;44;3.7;906.842082;Passed
0.77;0.88;68;No;Female;White;4;4;38;3.6;802.105244;Passed
0.17;0.29;68;No;Female;White;3;3;34;3.7;748.947352;Failed_or_not_attempted
-0.01;-0.17;68;No;Female;White;5;4;39;3.5;807.894717;Passed
-1.83;0;60;No;Male;White;3;3;32.3;3.1;662.1052479;Failed_or_not_attempted
-0.61;-0.44;67;No;Male;White;4;3;36;3.6;770.526298;Passed
0.6;0.66;67;Yes;Male;White;3;5;37;3.1;736.315771;Passed
0.31;1.01;69;No;Female;Black;4;4;32;3.5;697.368406;Passed
0;0;66;No;Male;White;4;3;40;3.7;843.68419;Failed_or_not_attempted
-0.6;-0.06;66;No;Female;White;4;3;34;3.8;758.947352;Passed
0.92;0.63;69;No;Male;White;3;4;37;3.5;776.315771;Passed
0.44;0.16;69;No;Female;White;3;4;31.5;3.4;679.4736695;Passed
0.4;0.51;69;No;Male;White;3;4;39;3.4;797.894717;Passed
-0.91;-0.37;69;No;Female;White;3;4;38;2.8;722.105244;Passed
-1.57;0;69;No;Female;Other;5;3;25;3.1;546.842095;Failed_or_not_attempted
-0.2;-0.64;69;No;Female;White;5;4;40;3.2;793.68419;Passed
0.62;0.29;68;No;Female;White;4;3;42;3.8;885.263136;Passed
1.22;1.64;65;No;Female;White;4;4;41;3.5;839.473663;Passed
-1.4;-1.11;69;No;Male;White;3;4;33;3.3;693.157879;Passed
-0.16;0.12;68;No;Male;White;3;4;37;3.1;736.315771;Passed
1.41;1.73;63;No;Male;White;2;3;34;2.4;618.947352;Passed
-0.18;-0.17;69;No;Female;White;3;5;41;3.7;859.473663;Passed
0;0;69;No;Female;White;6;3;42;3.4;845.263136;Passed
-0.58;-1.06;68;No;Male;White;4;3;39;3.3;787.894717;Passed
0.73;0.83;65;No;Female;White;5;4;43;3.2;841.052609;Passed
0;0;68;No;Male;White;4;3;42;3.4;845.263136;Failed_or_not_attempted
0.71;0.5;68;No;Male;Other;3;2;32;2.7;617.368406;Passed
-0.22;0.13;70;No;Female;White;4;5;45;3.5;902.631555;Passed
0;0;0;No;Female;Other;3;2;33;3.6;723.157879;Failed_or_not_attempted
0.39;-0.52;66;No;Male;Other;3;4;27.5;2.4;516.3157775;Passed
-0.41;-0.68;68;No;Male;White;4;4;42;3.6;865.263136;Passed
0.22;0.51;70;No;Male;White;5;4;40.5;3.3;811.5789265;Passed
1.26;0.96;61;No;Female;White;5;4;48;3.7;969.999974;Passed
-0.37;-0.48;68;No;Male;White;5;3;45;3.1;862.631555;Passed
-0.54;-0.7;61;No;Female;White;4;4;41;3;789.473663;Passed
-0.07;0.16;70;Yes;Male;White;3;4;44;2.8;816.842082;Passed
-0.14;0.58;67;No;Female;White;5;4;36;3.4;750.526298;Passed
-0.6;-0.21;68;No;Male;White;3;4;34;3.1;688.947352;Passed
0.18;-0.82;69;No;Male;White;4;3;43;3.2;841.052609;Passed
0.06;0.78;68;No;Male;White;4;5;43;3;821.052609;Passed
1.97;1.4;66;No;Male;White;4;3;35;3.4;734.736825;Passed
1.27;1.12;52;No;Male;White;2;2;36;3;710.526298;Passed
1.65;1.28;68;No;Male;White;2;4;37;2.9;716.315771;Passed
0.11;0.82;68;No;Female;White;5;4;42;4;905.263136;Passed
0.42;1.11;68;No;Female;White;3;4;35;3.2;714.736825;Passed
-0.25;-0.56;67;No;Male;White;4;4;44;3;836.842082;Passed
2.18;1.97;64;No;Female;White;2;3;41;3;789.473663;Passed
-2.54;-2.96;48;No;Male;Black;4;2;25;2.1;446.842095;Failed_or_not_attempted
0.47;0.13;68;No;Female;White;3;4;38;3;742.105244;Passed
0.23;0.41;68;No;Female;White;1;2;32;3.4;687.368406;Passed
-0.3;-1.01;51;No;Male;White;2;5;31;3.2;651.578933;Passed
-0.39;-0.15;69;No;Female;Black;4;3;21;3.5;523.684203;Passed
-1.69;-0.99;68;No;Male;White;3;3;36;3.2;730.526298;Passed
0.83;-0.08;68;No;Female;White;4;2;31;3.5;681.578933;Passed
0.56;-0.17;68;No;Male;White;2;3;31;3.1;641.578933;Passed
0;0;63;No;Male;Other;4;2;23.3;2.9;499.9999909;Failed_or_not_attempted
1.24;1.46;69;No;Female;White;4;3;33;3.5;713.157879;Passed
1.1;0.81;59;No;Male;White;1;3;29.5;1.6;467.8947235;Passed
-0.2;-0.48;67;No;Male;White;3;4;31;2.7;601.578933;Failed_or_not_attempted
0;0;48;No;Male;White;3;3;35;2.8;674.736825;Failed_or_not_attempted
-1.75;-2.01;69;No;Female;White;3;5;39;2.9;747.894717;Passed
-0.52;-0.05;65;No;Male;White;3;2;35;3.1;704.736825;Passed
-0.28;0.32;67;No;Female;White;3;3;32.5;2.8;635.2631425;Passed
-0.61;-0.68;69;No;Male;White;6;5;43;3.4;861.052609;Passed
-2.28;0;62;Yes;Female;Black;3;3;25;2.4;476.842095;Failed_or_not_attempted
-0.45;-0.42;67;No;Male;White;4;2;31;3.6;691.578933;Passed
0.02;0.31;49;No;Female;White;6;3;36.5;2.9;708.4210345;Passed
-0.02;-0.44;67;No;Female;Other;3;3;38;3.3;772.105244;Passed
-0.58;-1.49;64;No;Male;Black;1;2;26.5;1.8;440.5263045;Failed_or_not_attempted
1.36;1.22;68;No;Male;White;5;3;43.5;3;828.9473455;Passed
-1.63;-1.45;68;No;Male;Black;5;3;34;2.8;658.947352;Failed_or_not_attempted
-0.33;-0.45;68;No;Female;White;3;4;42;3.2;825.263136;Passed
0.44;0.48;68;No;Female;White;4;5;43;3.3;851.052609;Passed
1.6;1.76;67;No;Female;White;6;4;48;3.7;969.999974;Passed
0.25;0.37;64;No;Female;White;4;5;40;3.2;793.68419;Passed
-0.11;-0.12;68;No;Male;White;4;2;39;3.5;807.894717;Passed
-2.44;0;45;No;Male;Other;4;2;35;2.9;684.736825;Failed_or_not_attempted
-0.64;-1.58;67;No;Male;Other;5;2;28.5;2.6;552.1052505;Failed_or_not_attempted
-1.83;-2.1;65;No;Male;Other;4;2;39.5;3.3;795.7894535;Failed_or_not_attempted
0.3;0.61;69;No;Female;White;4;3;40;3.8;853.68419;Passed
1.19;1.31;59;No;Female;White;3;4;33;3.7;733.157879;Passed
0;0;68;No;Female;White;4;3;36;3.5;760.526298;Failed_or_not_attempted
0.45;0.84;68;No;Male;White;4;5;40;3.3;803.68419;Passed
0;-1.97;69;No;Male;White;3;4;40;3.2;793.68419;Passed
0.74;0.11;61;No;Male;White;2;3;36;2.6;670.526298;Passed
0;0;66;No;Male;White;5;5;44;3.7;906.842082;Failed_or_not_attempted
0.94;0;69;No;Male;White;3;4;27;3.7;638.421041;Failed_or_not_attempted
-0.74;-1.11;70;No;Female;Other;3;3;36.5;3.4;758.4210345;Failed_or_not_attempted
-0.4;-0.02;49;No;Female;White;4;3;38;2.9;732.105244;Passed
-1.32;-0.28;62;Yes;Male;Other;3;2;21.5;3.2;501.5789395;Failed_or_not_attempted
-0.28;0.54;54;No;Male;White;4;4;42;2.7;775.263136;Passed
-0.3;1.05;69;No;Female;White;2;3;32;2.7;617.368406;Passed
-0.18;0.18;65;No;Male;White;3;3;38;3.2;762.105244;Passed
-0.65;-0.83;60;No;Female;White;5;3;34.5;3.8;766.8420885;Passed
-0.24;-0.7;69;No;Female;White;3;4;34;3.1;688.947352;Passed
-0.37;-0.32;53;No;Male;White;3;2;34;2.9;668.947352;Passed
-0.94;-1.69;68;No;Male;White;4;4;35;3.3;724.736825;Passed
-1.26;0;64;Yes;Female;White;2;3;25;3;536.842095;Failed_or_not_attempted
0;0;69;No;Female;White;5;3;35;3.6;754.736825;Passed
0.57;0.6;69;No;Male;White;6;4;36;3.3;740.526298;Passed
0.05;0.64;62;No;Male;White;5;4;48;3.2;919.999974;Passed
-0.04;0.07;66;No;Male;White;3;4;37;2.9;716.315771;Passed
0.53;-0.13;65;Yes;Female;White;2;4;32;3.4;687.368406;Passed
0;0;49;No;Male;White;6;2;42;2.9;795.263136;Passed
0.32;0.24;67;No;Male;White;2;4;30;2.9;605.78946;Passed
0.44;0.91;67;Yes;Male;White;3;3;36;3.8;790.526298;Passed
-1.23;-1.68;51;No;Female;White;3;3;26;3.2;572.631568;Failed_or_not_attempted
-0.73;-1.24;69;No;Female;White;4;5;37;3.2;746.315771;Passed
-0.94;-1.43;65;Yes;Female;Black;3;2;26.5;2.2;480.5263045;Passed
1.11;0;69;No;Male;White;6;5;44;3.4;876.842082;Passed
-0.01;0;69;No;Male;White;3;3;29;3.4;639.999987;Failed_or_not_attempted
0.43;0.98;67;No;Male;Black;3;3;43;2.5;771.052609;Passed
0.87;0.49;65;No;Female;White;4;4;30.5;3.6;683.6841965;Passed
1.54;1.59;69;No;Male;White;4;2;42;3.3;835.263136;Passed
-0.03;-0.09;69;No;Male;White;3;3;36;2.8;690.526298;Passed
-1;-0.34;61;No;Male;White;4;4;39;2.6;717.894717;Passed
1.09;1.02;67;No;Male;White;6;3;44;3.4;876.842082;Passed
0;0;64;Yes;Male;Other;5;3;38.5;3.2;769.9999805;Failed_or_not_attempted
0.4;0.78;69;No;Male;White;2;4;35.5;3.5;752.6315615;Passed
1.21;1.64;66;Yes;Male;White;3;4;46;3.2;888.421028;Passed
-1.13;-1.56;54;Yes;Female;White;2;4;29;3.3;629.999987;Failed_or_not_attempted
-2.45;-1.83;66;No;Female;Black;3;4;16;3.1;404.736838;Failed_or_not_attempted
-1.54;-1;62;No;Male;White;6;3;36;3.1;720.526298;Failed_or_not_attempted
0.47;0.83;67;No;Male;White;3;4;35;2.4;634.736825;Passed
0.56;0.21;60;Yes;Male;Black;3;3;33;2.5;613.157879;Passed
-1.77;-1.79;68;No;Female;Black;3;3;32;2.7;617.368406;Passed
0.52;0.83;68;No;Male;White;5;4;48;3.2;919.999974;Passed
-0.29;-0.04;69;No;Male;White;4;4;40;3.4;813.68419;Passed
